1450.7642120631444, -39.0148835838491
1452.45232229218, -38.51053639846744
1454.0982297654896, -37.99528440907751
1455.828542750251, -37.33826996758032
1457.7276667579158, -36.86118479221928
1458.9937494296926, -36.31594459180666
1460.4286431243727, -35.77070439139405
1462.3699698877635, -35.10551134689066
1463.8048635824437, -34.58208075449455
1465.535176567205, -33.957780725022104
1467.43430057487, -33.371647509578544
1468.8691942695502, -32.83731211317418
1470.8808589591508, -32.2993417821004
1472.2454147276212, -31.746831712348953
1473.9757277123824, -31.136162687886827
1475.8748517200474, -30.656351311523725
1477.7739757277125, -30.07294429708223
1479.6730997353773, -29.533156498673744
1481.7832375216717, -28.98791629826113
1483.8933753079662, -28.51900972590628
1486.0035130942604, -27.973769525493665
1488.1136508805548, -27.504862953138815
1490.2237886668493, -27.01414677276746
1492.3339264531435, -26.52343059239611
1494.444064239438, -26.065428824049516
1496.5542020257324, -25.683760683760685
1498.6643398120266, -25.247568523430594
1500.774477598321, -24.833185971117008
1502.8846153846155, -24.527851458885944
1504.9947531709097, -24.200707338638374
1507.1048909572041, -23.873563218390807
1509.2150287434986, -23.579133510167992
1511.3251665297928, -23.36103743000295
1513.4353043160872, -23.099322133804897
1515.5454421023817, -22.859416445623346
1517.655579888676, -22.630415561450047
1519.7657176749703, -22.401414677276748
1521.8758554612648, -22.194223401119956
1523.985993247559, -21.98703212496316
1526.0961310338535, -21.79074565281462
1528.206268820148, -21.64898320070734
1530.3164066064421, -21.46360153256705
1532.4265443927366, -21.32183908045977
1534.536682179031, -21.190981432360743
1536.6468199653252, -21.081933392278223
1538.7569577516197, -20.972885352195696
1540.867095537914, -20.842027704096672
1542.9772333242083, -20.754789272030653
1545.0873711105028, -20.722074860005897
1547.1975088967972, -20.656646035956385
1549.3076466830914, -20.613026819923373
1551.4177844693859, -20.613026819923373
1553.5279222556803, -20.613026819923373
1555.6380600419745, -20.623931623931625
1557.748197828269, -20.656646035956385
1559.8583356145634, -20.722074860005897
1561.9684734008579, -20.722074860005897
1564.078611187152, -20.798408488063664
1566.1887489734465, -20.88564692012968
1568.298886759741, -20.972885352195696
1570.4090245460352, -21.081933392278223
1572.5191623323296, -21.190981432360743
1574.629300118624, -21.300029472443267
1576.7394379049183, -21.430887120542295
1578.8495756912127, -21.594459180666078
1580.9597134775072, -21.736221632773358
1583.0698512638014, -21.943412908930153
1585.1799890500959, -22.11788977306219
1587.2901268363903, -22.31417624521073
1589.4002646226845, -22.575891541408787
1591.510402408979, -22.804892425582082
1593.6205401952734, -23.07751252578839
1595.7306779815676, -23.350132625994696
1597.840815767862, -23.69908635425877
1599.9509535541565, -24.00442086648983
1602.0610913404507, -24.35337459475391
1604.1712291267452, -24.75685234305924
1606.2813669130396, -25.116710875331567
1608.3915046993338, -25.57471264367816
1610.5016424856283, -26.021809608016504
1612.6117802719227, -26.501620984379606
1614.721918058217, -26.99233716475096
1616.8320558445114, -27.537577365163575
1618.9421936308058, -28.08281756557619
1620.8413176384706, -28.641688770999117
1622.5294278675062, -29.13240495137047
1624.428551875171, -29.664014146772768
1626.011155214892, -30.209254347185382
1627.5937585546126, -30.727232537577365
1629.2818687836482, -31.29973474801061
1630.9699790126836, -31.872236958443857
1632.6580892417192, -32.47200117889773
1633.7975636463182, -33.00088417329796
1635.4012683639019, -33.60791826309068
1637.0893785929372, -34.262206503585816
1638.7171991709358, -34.94505494505495
1640.0435714937494, -35.53443363788192
1641.3096541655261, -36.08876117496807
1642.5757368373027, -36.621279104037725
1643.8418195090794, -37.1792415757933
1645.107902180856, -37.75174378622655
1646.3739848526325, -38.3242459966598
1648.001805430631, -39.01098901098901
1649.3281777534446, -39.67825916101778
1650.4254494023178, -40.263483642793986
1651.7759375855462, -40.786914235190096
1652.915411990145, -41.33215443560271
1654.1814946619218, -41.959180666077216
1655.4475773336983, -42.60438156989881
1656.8643841330675, -43.240495137046864
1658.0219454329774, -43.872973769525494
1659.3965494766207, -44.46339101511516
1660.5541107765307, -45.07250221043325
1661.7779906925814, -45.666814028882996
1663.0440733643582, -46.32110226937813
1664.460880163727, -46.97149593701318
1665.7872524865406, -47.59332940367423
1667.4150730645392, -48.24891583512273
1669.3322839675152, -48.88918361332155
1671.273610730906, -49.368994989684644
1673.3837485172005, -49.83790156203949
1675.493886303495, -50.0887120542293
1677.6040240897892, -50.15414087827881
1679.7141618760836, -50.04509283819628
1681.824299662378, -49.892425582080755
1683.9344374486723, -49.67432950191571
1686.0445752349667, -49.401709401709404
1688.1547130212612, -49.085470085470085
1690.2648508075554, -48.76923076923077
1692.3749885938498, -48.40937223695844
1694.4851263801443, -48.09313292071913
1696.5952641664385, -47.74417919245506
1698.705401952733, -47.41703507220749
1699.9714846245095, -47.32979664014147
