9.997182617e+002;-8.130690765e+001
9.997672119e+002;-7.857444000e+001
9.998162231e+002;-8.281579590e+001
9.998651123e+002;-8.280422974e+001
9.999141846e+002;-7.918543243e+001
9.999630737e+002;-7.985566711e+001
1.000012146e+003;-8.598743439e+001
1.000061157e+003;-7.782665253e+001
1.000110107e+003;-8.353783417e+001
1.000159180e+003;-7.918814850e+001
1.000208130e+003;-8.140556335e+001
1.000257202e+003;-8.060273743e+001
1.000306152e+003;-8.054634094e+001
1.000355225e+003;-8.127020264e+001
1.000404175e+003;-8.207232666e+001
1.000453308e+003;-7.997827148e+001
1.000502258e+003;-7.846037292e+001
1.000551331e+003;-8.155605316e+001
1.000600342e+003;-8.054320526e+001
1.000649475e+003;-8.167713165e+001
1.000698425e+003;-8.276754761e+001
1.000747559e+003;-8.131671906e+001
1.000796570e+003;-7.912113953e+001
1.000845703e+003;-8.257292175e+001
1.000894714e+003;-8.053604889e+001
1.000943848e+003;-7.909788513e+001
1.000992859e+003;-7.812351990e+001
1.001041992e+003;-7.805334473e+001
1.001091064e+003;-8.048987579e+001
1.001140198e+003;-8.852206421e+001
1.001189331e+003;-8.184175110e+001
1.001238403e+003;-8.070677185e+001
1.001287598e+003;-8.540649414e+001
1.001336670e+003;-7.815383148e+001
1.001385803e+003;-8.166098785e+001
1.001434875e+003;-7.844815063e+001
1.001484070e+003;-8.065411377e+001
1.001533142e+003;-8.119719696e+001
1.001582336e+003;-7.651495361e+001
1.001631470e+003;-7.928696442e+001
1.001680664e+003;-7.768830872e+001
1.001729736e+003;-7.923766327e+001
1.001778931e+003;-8.119251251e+001
1.001828064e+003;-9.122837067e+001
1.001877319e+003;-8.445808411e+001
1.001926392e+003;-7.601096344e+001
1.001975647e+003;-8.577551270e+001
1.002024780e+003;-8.064273834e+001
1.002074036e+003;-7.801136017e+001
1.002123169e+003;-8.149006653e+001
1.002172424e+003;-9.221382141e+001
1.002221680e+003;-8.556702423e+001
1.002270813e+003;-7.579133606e+001
1.002320068e+003;-7.857192230e+001
1.002369263e+003;-8.324714661e+001
1.002418518e+003;-8.069987488e+001
1.002467712e+003;-7.985352325e+001
1.002516968e+003;-7.919125366e+001
1.002566162e+003;-8.174284363e+001
1.002615479e+003;-8.057778931e+001
1.002664673e+003;-8.478832245e+001
1.002713989e+003;-8.234251404e+001
1.002763184e+003;-8.126428223e+001
1.002812500e+003;-7.788337708e+001
1.002861694e+003;-8.717831421e+001
1.002911011e+003;-8.139268494e+001
1.002960266e+003;-8.167015839e+001
1.003009583e+003;-8.305368042e+001
1.003058838e+003;-8.080694580e+001
1.003108154e+003;-7.922506714e+001
1.003157410e+003;-7.716038513e+001
1.003206726e+003;-7.682402802e+001
1.003256104e+003;-7.694474792e+001
1.003305359e+003;-8.186776733e+001
1.003354736e+003;-7.819884491e+001
1.003403992e+003;-7.950981903e+001
1.003453369e+003;-8.085192871e+001
1.003502625e+003;-7.755703735e+001
1.003552002e+003;-8.898030090e+001
1.003601318e+003;-8.449044037e+001
1.003650696e+003;-7.772437286e+001
1.003700012e+003;-8.607897949e+001
1.003749390e+003;-7.796822357e+001
1.003798706e+003;-8.223059845e+001
1.003848145e+003;-7.885357666e+001
1.003897461e+003;-8.331605530e+001
1.003946899e+003;-7.912541199e+001
1.003996216e+003;-7.907200623e+001
1.004045654e+003;-7.973091888e+001
1.004094971e+003;-7.999556732e+001
1.004144409e+003;-7.723422241e+001
1.004193787e+003;-8.464298248e+001
1.004243225e+003;-7.975866699e+001
1.004292664e+003;-7.963963318e+001
1.004342041e+003;-8.625109863e+001
1.004391479e+003;-8.223393250e+001
1.004440857e+003;-7.893866730e+001
1.004490356e+003;-8.012439728e+001
1.004539734e+003;-8.025863647e+001
1.004589233e+003;-8.080395508e+001
1.004638611e+003;-8.111982727e+001
1.004688110e+003;-7.946772003e+001
1.004737488e+003;-8.281454468e+001
1.004786987e+003;-7.829098511e+001
1.004836426e+003;-7.912055206e+001
1.004885925e+003;-8.009006500e+001
1.004935364e+003;-9.221314240e+001
1.004984863e+003;-7.932669830e+001
1.005034302e+003;-7.977290344e+001
1.005083862e+003;-7.761592102e+001
